Код материала;PRODH0;Иерархия 1 уровня;Иерархия 2 уровня;PRDHA;Количество в ПЕИ
000000000000082323;930;30380;3038001800;303800180001400;36,00
000000000000082324;930;30380;3038001800;303800180001400;42,00
000000000000082325;930;30380;3038001800;303800180001400;437,00
000000000000082326;930;30383;3038301800;303830180001400;6,00
000000000000082328;930;30380;3038003800;303800380001400;380,00
000000000000082331;930;30426;3042601100;304260110001500;60,00
000000000000082336;930;30380;3038002100;303800210001400;10,00
000000000000082337;930;30380;3038002100;303800210001400;10,00
000000000000082348;930;30430;3043001600;304300160001100;13,00
000000000000082349;930;30430;3043001600;304300160001100;12,00
000000000000082350;930;30430;3043001600;304300160001100;8,00
000000000000082359;940;30481;3048106600;304810660001800;1 000,00
000000000000082368;925;50660;5066001100;506600110001100;186,00
000000000000082369;910;10111;1011101500;101110150001100;428,92
000000000000082370;910;10110;1011001900;101100190001100;458,98
000000000000082377;930;30460;3046001600;304600160001800;1 463,30
000000000000082379;935;30520;3052001300;305200130001100;11,01
000000000000082381;910;10120;1012001200;101200120001100;3,70
000000000000082382;910;10120;1012001200;101200120001100;4,24
000000000000082383;910;10120;1012001200;101200120001100;35,37
000000000000082384;935;30520;3052001300;305200130001100;0,07
000000000000082399;920;20350;2035001400;203500140001100;0,00
000000000000082403;930;30400;3040001100;304000110002100;102,00
000000000000082404;930;30400;3040001100;304000110001800;568,00
000000000000082405;930;30400;3040001100;304000110001900;1 000,00
000000000000082406;930;30400;3040001100;304000110002800;179,00
000000000000082407;930;30400;3040001100;304000110002700;391,00
000000000000082409;930;30400;3040001100;304000110001700;613,00
000000000000082410;930;30400;3040001100;304000110002000;86,00
000000000000082411;930;30400;3040001100;304000110002400;238,00
000000000000082412;930;30400;3040001100;304000110002300;115,00
000000000000082413;930;30400;3040001100;304000110001300;360,00
000000000000082416;930;30400;3040001100;304000110001500;79,00
000000000000082418;930;30400;3040001100;304000110001600;173,00
000000000000082419;930;30400;3040001100;304000110002500;15,00
000000000000082420;930;30400;3040001100;304000110002600;39,00
000000000000082421;930;30400;3040001100;304000110001100;44,00
000000000000082422;930;30400;3040001100;304000110001200;44,00
000000000000082423;930;30380;3038004100;303800410001400;18,00
000000000000082424;930;30380;3038004100;303800410001300;44,00
000000000000082429;930;30380;3038004100;303800410001300;8,00
000000000000082430;930;30380;3038004100;303800410001300;8,00
000000000000082463;930;30400;3040004000;304000400001200;20,00
000000000000082465;930;30400;3040004000;304000400001300;400,00
000000000000082467;930;30400;3040004000;304000400001400;119,00
000000000000082469;930;30400;3040002000;304000200001600;2,00
000000000000082471;935;30511;3051101900;305110190001100;10,94
000000000000082472;935;30511;3051101900;305110190001100;6,12
000000000000082473;935;30511;3051101900;305110190001100;42,61
000000000000082474;935;30511;3051101900;305110190001100;3,13
000000000000082475;935;30511;3051101900;305110190001100;1,05
000000000000082483;945;30580;3058001100;305800110001200;10 023,00
000000000000082486;930;30383;3038302100;303830210001500;150,00
000000000000082490;930;30383;3038304000;303830400001400;48,00
000000000000082498;930;30390;3039006600;303900660001100;11,00
000000000000082504;920;20350;2035013900;203501390001100;0,05
000000000000082508;930;30440;3044001200;304400120001100;245,63
000000000000082511;935;30511;3051103500;305110350001100;335,61
000000000000082514;945;30580;3058001200;305800120002610;10 792,72
000000000000082515;915;10230;1023008100;102300810001100;53,24
000000000000082516;915;10220;1022010600;102201060001400;45,31
000000000000082518;930;30460;3046001200;304600120001200;876,99
000000000000082522;910;10090;1009005800;100900580001100;63,83
000000000000082528;910;10130;1013001700;101300170001100;1,51
000000000000082529;930;30390;3039005900;303900590001100;2 444,00
000000000000082531;910;10101;1010102100;101010210001100;15,96
000000000000082532;910;10101;1010102100;101010210001100;46,75
000000000000082533;930;30460;3046001100;304600110001400;1 200,00
000000000000082535;910;10101;1010101700;101010170001100;1,09
000000000000082537;925;50700;5070001200;507000120001400;130,00
000000000000082538;930;30380;3038004100;303800410001300;7,00
000000000000082539;930;30380;3038004100;303800410001300;4,00
000000000000082545;930;30381;3038103000;303810300001300;56,00
000000000000082546;930;30381;3038103000;303810300001300;102,00
000000000000082547;930;30381;3038103600;303810360001300;7,00
000000000000082550;930;30381;3038104200;303810420001300;15,00
000000000000082573;915;10190;1019004900;101900490002400;0,40
000000000000082574;935;30511;3051103500;305110350001100;11,89
000000000000082575;935;30500;3050002700;305000270001100;170,62
000000000000082577;935;30500;3050003500;305000350001100;61,03
000000000000082578;935;30500;3050003500;305000350001100;122,27
000000000000082579;935;30500;3050003500;305000350001100;11,04
000000000000082580;935;30520;3052001200;305200120001100;7,91
000000000000082609;930;30390;3039002400;303900240001100;10,25
000000000000082611;930;30441;3044101400;304410140001100;33,75
000000000000082617;940;30470;3047001200;304700120001500;672,00
000000000000082618;930;30420;3042001100;304200110001400;314,42
000000000000082619;930;30381;3038103500;303810350001300;21,00
000000000000082620;930;30381;3038104100;303810410001300;20,00
000000000000082621;910;10130;1013001200;101300120001100;54,82
000000000000082629;930;30382;3038201100;303820110001400;5,00
000000000000082637;930;30390;3039008000;303900800001100;176 274,02
000000000000082638;930;30390;3039008000;303900800001100;131 260,06
000000000000082639;930;30390;3039008000;303900800001100;182 077,00
000000000000082640;930;30390;3039008000;303900800001100;31 292,36
000000000000082641;910;10110;1011001900;101100190001100;489,71
000000000000082651;930;30390;3039008000;303900800001100;37 130,00
000000000000082652;930;30390;3039008000;303900800001100;7 120,35
000000000000082653;935;30511;3051103900;305110390001100;2,05
000000000000082654;935;30500;3050003200;305000320001100;3,18
000000000000082664;930;30425;3042501200;304250120001200;1 168,20
000000000000082668;930;30460;3046001700;304600170001800;7 892,01
000000000000082669;935;30511;3051102300;305110230001100;54,30
000000000000082670;940;30470;3047001300;304700130001500;2 730,00
000000000000082673;930;30382;3038201600;303820160005200;23,00
000000000000082674;930;30382;3038201700;303820170005200;201,00
000000000000082675;930;30382;3038202000;303820200005700;207,47
000000000000082676;930;30382;3038201100;303820110004880;19,00
000000000000082677;930;30382;3038201100;303820110004880;570,00
000000000000082678;930;30382;3038201300;303820130004880;74,00
000000000000082679;930;30382;3038201400;303820140004880;15,00
000000000000082680;930;30382;3038202500;303820250004880;612,00
000000000000082681;930;30382;3038201800;303820180004880;564,00
000000000000082682;930;30382;3038201800;303820180004880;5,00
000000000000082683;930;30382;3038203200;303820320004880;80,00
000000000000082684;930;30382;3038203200;303820320004880;6,00
000000000000082686;930;30382;3038203800;303820380004880;4,00
000000000000082687;930;30382;3038203800;303820380004880;6,00
000000000000082690;930;30382;3038203800;303820380004880;4,00
000000000000082700;930;30382;3038204000;303820400004880;79,00
000000000000082706;930;30372;3037201200;303720120005380;1 246,51
000000000000082708;930;30372;3037201200;303720120005380;8 716,46
000000000000082710;930;30372;3037201400;303720140005380;84,25
000000000000082711;930;30372;3037201500;303720150005380;3 436,83
000000000000082721;915;10220;1022002200;102200220001300;3 231,00
000000000000082723;935;30500;3050003200;305000320001100;8,35
000000000000082728;930;30425;3042501200;304250120001300;75,12
000000000000082730;910;10101;1010101300;101010130001100;38,16
000000000000082732;920;20360;2036001500;203600150001100;122,44
000000000000082733;935;30511;3051101100;305110110001100;13,51
000000000000082734;930;30380;3038003900;303800390001400;30,00
000000000000082739;935;30520;3052001400;305200140001100;1,49
000000000000082742;905;10240;1024003400;102400340001100;868,13
000000000000082743;930;30380;3038003400;303800340001400;320,00
000000000000082744;930;30380;3038004100;303800410001400;40,00
000000000000082745;930;30380;3038003400;303800340001400;196,00
000000000000082746;930;30380;3038003400;303800340001400;779,00
000000000000082751;930;30380;3038004100;303800410001400;16,00
000000000000082754;935;30500;3050002700;305000270001100;63,66
000000000000082757;935;30500;3050002700;305000270001100;39,02
000000000000082758;935;30500;3050002700;305000270001100;2,25
000000000000082765;930;30380;3038003900;303800390001500;3,00
000000000000082773;925;10160;1016001750;101600175001100;14,32
000000000000082779;930;30442;3044201400;304420140001800;703,31
000000000000082782;930;30460;3046002200;304600220003200;23,30
000000000000082791;925;10320;1032003200;103200320001100;6,00
000000000000082798;930;30422;3042201100;304220110001400;19,89
000000000000082802;945;30580;3058001120;305800112002000;36,00
000000000000082818;945;30580;3058001200;305800120001620;155,44
000000000000082823;945;30580;3058001300;305800130002400;3 204,00
000000000000082825;930;30426;3042601100;304260110001300;72,60
000000000000082834;925;10160;1016001500;101600150001100;1,95
000000000000082838;930;30390;3039006200;303900620001100;3 539,23
000000000000082846;935;30511;3051102400;305110240001100;5,47
000000000000082848;935;30511;3051102400;305110240001100;16,86
000000000000082849;930;30460;3046001500;304600150001400;350,00
000000000000082851;910;10100;1010001900;101000190001100;1,80
000000000000082853;945;30580;3058001120;305800112001100;106,50
000000000000082859;930;30460;3046001500;304600150001300;50,00
000000000000082865;910;10100;1010001600;101000160001100;5,56
000000000000082868;935;30510;3051001800;305100180001100;3,77
000000000000082872;935;30520;3052001500;305200150001100;21,48
000000000000082878;945;30580;3058001200;305800120002040;3 300,00
000000000000082879;915;10270;1027003700;102700370001100;0,19
000000000000082881;935;30520;3052001400;305200140001100;1,07
000000000000082882;935;30520;3052001400;305200140001100;0,99
000000000000082883;935;30520;3052001400;305200140001100;0,97
000000000000082884;930;30430;3043001600;304300160001100;2,00
000000000000082886;930;30430;3043001600;304300160001100;80,00
000000000000082887;930;30430;3043001600;304300160001100;23,00
000000000000082889;935;30511;3051102000;305110200001100;0,61
000000000000082898;950;30640;3064002700;306400270001100;9,30
000000000000082901;915;10220;1022001400;102200140001300;10 933,00
000000000000082902;915;10220;1022002100;102200210001500;2 362,00
000000000000082903;900;10010;1001001200;100100120001500;4 747,00
000000000000082904;900;10150;1015001500;101500150001600;13 372,00
000000000000082912;935;30520;3052001200;305200120001100;4,76
000000000000082915;925;10310;1031001400;103100140001100;2,00
000000000000082929;935;30511;3051101600;305110160001100;28,49
000000000000082932;915;10220;1022002400;102200240001700;2 291,00
000000000000082933;935;30511;3051102000;305110200001100;130,97
000000000000082934;915;10190;1019007900;101900790001300;0,26
000000000000082935;910;10101;1010101700;101010170001100;70,38
000000000000082939;930;30380;3038003800;303800380001400;140,00
000000000000082940;930;30400;3040003500;304000350001400;137,00
000000000000082941;915;10220;1022006500;102200650001250;54,12
000000000000082947;930;30462;3046201500;304620150005580;2 600,40
000000000000082951;930;30400;3040003500;304000350001200;40,00
000000000000082952;930;30400;3040003500;304000350001100;3,00
000000000000082953;930;30400;3040003500;304000350001600;7,00
000000000000082954;930;30400;3040003500;304000350001500;34,00
000000000000082955;930;30400;3040003500;304000350001700;96,00
000000000000082956;930;30400;3040003500;304000350001800;26,00
000000000000082957;930;30400;3040003500;304000350001300;667,00
000000000000082958;930;30400;3040003500;304000350001900;119,00
000000000000082959;930;30400;3040003500;304000350000800;55,00
000000000000082961;930;30400;3040003500;304000350001000;35,00
000000000000082962;930;30400;3040003500;304000350002000;129,00
000000000000082963;930;30400;3040003500;304000350002100;26,00
000000000000082964;930;30400;3040003500;304000350001400;53,00
000000000000082965;930;30400;3040003500;304000350001200;19,00
000000000000082966;930;30400;3040003500;304000350001100;3,00
000000000000082967;930;30400;3040003500;304000350001600;5,00
000000000000082968;930;30400;3040003500;304000350001500;31,00
000000000000082969;930;30400;3040003500;304000350001700;43,00
000000000000082970;930;30400;3040003500;304000350001800;21,00
000000000000082971;930;30400;3040003500;304000350001300;288,00
000000000000082972;930;30400;3040003500;304000350001900;54,00
000000000000082973;930;30400;3040003500;304000350000800;35,00
000000000000082975;930;30400;3040003500;304000350001000;27,00
000000000000082976;930;30400;3040003500;304000350002000;73,00
000000000000082977;930;30400;3040003500;304000350002100;6,00
000000000000082978;930;30400;3040003500;304000350001400;777,00
000000000000082979;930;30400;3040003500;304000350001200;191,00
000000000000082980;930;30400;3040003500;304000350001100;11,00
000000000000082981;930;30400;3040003500;304000350001600;11,00
000000000000082982;930;30400;3040003500;304000350001500;430,00
000000000000082983;930;30400;3040003500;304000350001700;198,00
000000000000082984;930;30400;3040003500;304000350001800;90,00
000000000000082985;930;30400;3040003500;304000350001300;3 369,00
000000000000082986;930;30400;3040003500;304000350001900;603,00
000000000000082987;930;30400;3040003500;304000350000800;145,00
000000000000082988;930;30400;3040003500;304000350001000;62,00
000000000000082989;930;30400;3040003500;304000350002000;243,00
000000000000082990;930;30400;3040003500;304000350002100;117,00
000000000000082994;930;30382;3038203400;303820340001400;14,00
000000000000082995;930;30382;3038204000;303820400001400;43,00
000000000000082996;945;30580;3058001200;305800120001200;227,50
000000000000083007;930;30390;3039006200;303900620001100;74,54
000000000000083015;935;30511;3051103500;305110350001100;2,91
000000000000083021;940;30493;3049301100;304930110001100;935,00
000000000000083022;940;30493;3049301200;304930120001100;324,00
000000000000083031;930;30381;3038104100;303810410001300;1,00
000000000000083033;905;10020;1002006700;100200670001100;2,09
000000000000083035;930;30383;3038302100;303830210001400;49,00
000000000000083036;930;30383;3038302100;303830210001400;36,00
000000000000083037;930;30383;3038302100;303830210001400;70,00
000000000000083038;940;30493;3049301200;304930120001100;1 595 769,00
000000000000083039;940;30493;3049301200;304930120001200;9 287,00
000000000000083040;940;30493;3049301100;304930110001100;4 535 151,00
000000000000083041;940;30493;3049301100;304930110001200;73 825,00
000000000000083043;930;30400;3040001100;304000110002100;2,00
000000000000083044;930;30400;3040001100;304000110001800;20,00
000000000000083046;930;30400;3040001100;304000110001700;5,00
000000000000083047;930;30400;3040001100;304000110002000;2,00
000000000000083048;930;30400;3040001100;304000110002400;4,00
000000000000083049;930;30400;3040001100;304000110002300;2,00
000000000000083050;930;30400;3040001100;304000110001300;4,00
000000000000083051;930;30400;3040001100;304000110001500;4,00
000000000000083052;930;30400;3040001100;304000110001600;7,00
000000000000083059;935;30511;3051101300;305110130001100;32,14
000000000000083070;905;10240;1024006450;102400645001100;250,50
000000000000083072;935;30511;3051101500;305110150001100;5,84
000000000000083073;930;30390;3039005100;303900510001100;26,00
000000000000083083;930;30460;3046001500;304600150001300;1 467,26
000000000000083091;950;30640;3064002000;306400200001100;330,00
000000000000083095;900;10040;1004001600;100400160001100;41 100,00
000000000000083105;910;10130;1013001850;101300185001100;40,32
000000000000083106;910;10130;1013001850;101300185001100;86,44
000000000000083107;945;30580;3058001200;305800120001300;2 315,20
000000000000083109;930;30381;3038104200;303810420001400;3,00
000000000000083110;945;30580;3058001200;305800120002200;455,00
000000000000083112;930;30460;3046001100;304600110001800;1 643,30
000000000000083116;910;10130;1013002000;101300200001100;24,71
000000000000083121;930;30380;3038001100;303800110001500;16,00
000000000000083122;930;30380;3038002300;303800230001500;38,00
000000000000083143;925;10320;1032003200;103200320001100;4 209,00
000000000000083152;930;30390;3039001700;303900170001100;0,50
000000000000083153;930;30380;3038002100;303800210001400;17,00
000000000000083160;930;30462;3046201100;304620110005580;1 114,84
000000000000083164;900;10040;1004003500;100400350001100;8,10
000000000000083169;930;30383;3038301800;303830180001200;1 390,00
000000000000083170;935;30503;3050301400;305030140001100;8,60
000000000000083172;935;30511;3051101900;305110190001100;18,03
000000000000083194;935;30511;3051102100;305110210001100;12,73
000000000000083201;945;30620;3062001100;306200110001100;30,00
000000000000083203;910;10100;1010001500;101000150001100;387,13
000000000000083205;915;10220;1022002100;102200210001200;29 125,00
000000000000083206;930;30380;3038003900;303800390001400;2,00
000000000000083212;930;30380;3038003400;303800340001400;14,00
000000000000083213;935;30511;3051103500;305110350001100;6,58
000000000000083221;900;10050;1005019600;100501960002200;0,68
000000000000083223;940;30491;3049101600;304910160001700;1 933,00
000000000000083225;935;30520;3052001400;305200140001100;2,49
000000000000083229;930;30390;3039008000;303900800001100;33 947,88
000000000000083233;910;10120;1012001400;101200140001100;3,73
000000000000083236;930;30380;3038004100;303800410001400;68,00
000000000000083263;930;30383;3038304000;303830400001400;199,00
000000000000083264;905;10240;1024001400;102400140001200;2 719,00
000000000000083266;915;10220;1022008400;102200840001200;20,91
000000000000083274;935;30511;3051102700;305110270001100;36,73
000000000000083275;925;10160;1016001550;101600155001100;65,97
000000000000083281;910;10101;1010101700;101010170001100;0,70
000000000000083282;910;10130;1013002500;101300250001100;226,52
000000000000083288;915;10220;1022003100;102200310001200;10 813,02
000000000000083292;930;30380;3038001800;303800180001400;8,00
000000000000083296;930;30383;3038301800;303830180001300;4,00
000000000000083297;935;30511;3051102700;305110270001100;4,25
000000000000083300;915;10220;1022001500;102200150001300;2 023,00
000000000000083301;915;10220;1022002000;102200200001200;1 031,00
000000000000083314;935;30500;3050001800;305000180001100;567,87
000000000000083318;920;20350;2035013600;203501360001100;4,00
000000000000083322;930;30380;3038001800;303800180001300;20,00
000000000000083325;930;30380;3038001100;303800110001300;46,00
000000000000083326;930;30380;3038001100;303800110001300;8,00
000000000000083327;930;30380;3038001100;303800110001300;31,00
000000000000083328;930;30380;3038001100;303800110001300;101,00
000000000000083331;930;30450;3045001500;304500150001200;2 695,00
000000000000083332;930;30460;3046001100;304600110001200;800,00
000000000000083333;930;30460;3046001100;304600110001200;2 832,00
000000000000083334;930;30460;3046001300;304600130001200;772,46
000000000000083336;910;10101;1010103500;101010350001100;28,37
000000000000083338;900;10040;1004001600;100400160001300;0,49
000000000000083346;935;30510;3051001500;305100150001100;125,97
000000000000083348;930;30425;3042501100;304250110001600;1 857,62
000000000000083354;935;30511;3051102000;305110200001100;1,43
000000000000083355;900;10050;1005017900;100501790000800;3,27
000000000000083356;900;10050;1005020400;100502040001160;0,21
000000000000083357;940;30481;3048105100;304810510000900;8 100,00
000000000000083365;925;10290;1029008600;102900860001100;0,15
000000000000083369;930;30380;3038002000;303800200001200;15,58
000000000000083373;935;30500;3050001800;305000180001100;345,42
000000000000083374;930;30380;3038002900;303800290001300;220,00
000000000000083376;930;30426;3042601200;304260120001300;2 208,72
000000000000083384;930;30460;3046001200;304600120001200;1 471,24
000000000000083387;910;10090;1009001900;100900190001600;522,14
000000000000083397;940;30470;3047001700;304700170001100;502 079,00
000000000000083398;930;30460;3046001600;304600160001300;2 605,59
000000000000083408;950;30640;3064001300;306400130001100;124,00
000000000000083410;950;30640;3064001100;306400110001100;32,00
000000000000083411;950;30640;3064001200;306400120001100;12,00
000000000000083413;950;30640;3064001200;306400120001100;13,00
000000000000083417;935;30500;3050002000;305000200001100;22,44
000000000000083418;935;30511;3051103700;305110370001100;7,02
000000000000083427;935;30520;3052001800;305200180001100;251,43
000000000000083432;930;30380;3038003900;303800390001300;12,00
000000000000083433;915;10220;1022002400;102200240001400;2 304,00
000000000000083434;905;10240;1024001400;102400140001200;8 685,00
000000000000083435;905;10240;1024001600;102400160001200;12 075,00
000000000000083436;905;10240;1024002000;102400200001300;7 017,00
000000000000083437;905;10240;1024002600;102400260001200;111,00
000000000000083438;905;10240;1024001200;102400120001200;12 978,00
000000000000083439;930;30381;3038103900;303810390001400;1,00
000000000000083441;905;10240;1024005300;102400530001200;7,69
000000000000083449;930;30380;3038001800;303800180001400;7,00
000000000000083487;930;30382;3038204000;303820400001400;264,00
000000000000083493;930;30382;3038204000;303820400001400;7,00
000000000000083494;930;30382;3038204000;303820400001400;12,00
000000000000083498;910;10101;1010102700;101010270001100;57,56
000000000000083508;930;30460;3046001600;304600160001200;1 961,00
000000000000083513;930;30380;3038003500;303800350001400;1,00
000000000000083514;930;30380;3038003500;303800350001400;3,00
000000000000083518;930;30380;3038003500;303800350001400;2,00
000000000000083519;930;30380;3038003500;303800350001400;20,00
000000000000083521;930;30460;3046001600;304600160001800;19 785,72
000000000000083523;930;30426;3042601100;304260110001500;260,10
000000000000083526;930;30380;3038001100;303800110001500;12,00
000000000000083532;935;30500;3050002000;305000200001100;65,05
000000000000083540;935;30511;3051102300;305110230001100;2,40
000000000000083545;925;10310;1031001300;103100130001100;107,00
000000000000083546;925;10310;1031001930;103100193001100;901,00
000000000000083547;925;10310;1031002000;103100200001100;22,00
000000000000083554;945;30580;3058001100;305800110001200;423,00
000000000000083557;925;10310;1031004800;103100480001100;4,00
000000000000083560;935;30511;3051103500;305110350001100;0,67
000000000000083561;930;30426;3042601100;304260110001600;473,48
000000000000083580;935;30500;3050001800;305000180001100;8,38
000000000000083582;935;30500;3050001800;305000180001100;0,18
000000000000083601;930;30381;3038104100;303810410001400;9,00
000000000000083620;930;30426;3042601100;304260110001600;2 448,76
000000000000083624;930;30390;3039005200;303900520001100;2,00
000000000000083625;925;10320;1032003200;103200320001100;666,00
000000000000083626;925;10320;1032003200;103200320001100;2 525,00
000000000000083627;925;10320;1032003200;103200320001100;1 474,00
000000000000083628;925;10320;1032003200;103200320001100;1 849,00
000000000000083629;925;10320;1032003200;103200320001100;2 313,00
000000000000083630;925;10320;1032003200;103200320001100;1 623,00
000000000000083639;930;30460;3046001700;304600170001800;2 292,46
000000000000083643;930;30380;3038002000;303800200001400;819,25
000000000000083644;930;30380;3038004100;303800410001400;40,00
000000000000083645;935;30511;3051103500;305110350001100;21,86
000000000000083652;935;30511;3051102500;305110250001100;5,21
000000000000083655;930;30382;3038203400;303820340004780;2,00
000000000000083656;910;10060;1006002800;100600280001100;19,81
000000000000083657;930;30380;3038003900;303800390001400;2,00
000000000000083663;930;30460;3046001600;304600160001800;44,14
000000000000083665;930;30426;3042601200;304260120001400;5 946,96
000000000000083666;910;10090;1009002400;100900240001350;1,15
000000000000083670;945;30600;3060014700;306001470001150;23,53
000000000000083673;910;10101;1010101700;101010170001100;88,40
000000000000083674;935;30511;3051101100;305110110001100;1,26
000000000000083675;935;30511;3051102000;305110200001100;3,25
000000000000083677;935;30511;3051103500;305110350001100;0,70
000000000000083684;910;10101;1010102100;101010210001100;1,50
000000000000083694;935;30510;3051001200;305100120001100;3,06
000000000000083708;930;30450;3045002000;304500200001800;165 620,60
000000000000083709;930;30451;3045102000;304510200002300;2 749,30
000000000000083710;930;30451;3045102000;304510200002500;6 478,16
000000000000083711;930;30450;3045002100;304500210001800;10 704,00
000000000000083712;930;30451;3045102100;304510210001300;8 870,40
000000000000083713;930;30451;3045102100;304510210001500;2 006,40
000000000000083714;930;30450;3045001700;304500170001400;60 318,24
000000000000083715;930;30450;3045001700;304500170001800;404 704,80
000000000000083716;930;30450;3045001200;304500120001400;27 449,70
000000000000083717;930;30450;3045001600;304500160001400;139 797,69
000000000000083718;930;30450;3045001600;304500160001800;6 980,74
000000000000083719;930;30450;3045001800;304500180001400;126 409,57
000000000000083720;930;30450;3045001800;304500180001800;142 854,35
000000000000083721;930;30450;3045001100;304500110001200;351 785,29
000000000000083722;930;30450;3045001100;304500110001300;220 045,88
000000000000083723;930;30450;3045001100;304500110001300;10 698,20
000000000000083724;930;30450;3045001100;304500110001300;136 412,00
000000000000083725;930;30450;3045001100;304500110001400;39 486,30
000000000000083726;930;30450;3045001100;304500110001400;5 978,00
000000000000083727;930;30450;3045001100;304500110001400;145 896,40
000000000000083728;930;30450;3045001100;304500110001800;2 289,60
000000000000083729;930;30450;3045001500;304500150001200;25 562,30
000000000000083730;930;30450;3045001500;304500150001300;560 224,70
000000000000083731;930;30450;3045001500;304500150001300;28 707,70
000000000000083732;930;30450;3045001500;304500150001300;47 249,70
000000000000083733;930;30450;3045001500;304500150001400;14 897,10
000000000000083734;930;30450;3045001500;304500150001400;31 212,09
000000000000083735;930;30450;3045001500;304500150001400;601 548,05
000000000000083736;930;30450;3045001500;304500150001800;4 822,60
000000000000083737;910;10100;1010001300;101000130001100;36 988,75
000000000000083738;910;10100;1010001400;101000140001100;136 310,58
000000000000083739;910;10100;1010001400;101000140001100;117 641,63
000000000000083740;910;10100;1010001500;101000150001100;66 122,23
000000000000083741;910;10100;1010001500;101000150001100;457 859,38
000000000000083742;930;30460;3046001100;304600110001200;135 121,80
000000000000083743;930;30460;3046001100;304600110001200;39 038,30
000000000000083744;930;30460;3046001100;304600110001200;192 535,40
000000000000083745;930;30460;3046001100;304600110001200;409 384,42
000000000000083746;930;30460;3046001100;304600110001200;28 465,20
000000000000083747;930;30460;3046001100;304600110001200;5 072,40
000000000000083748;930;30460;3046001100;304600110001300;7 682,40
000000000000083749;930;30460;3046001100;304600110001300;23 508,00
000000000000083750;930;30460;3046001100;304600110001300;54 216,69
000000000000083751;930;30460;3046001100;304600110001300;24 948,00
000000000000083752;930;30460;3046001100;304600110001300;11 438,40
000000000000083753;930;30460;3046001100;304600110001300;15 192,00
000000000000083754;930;30460;3046001100;304600110001300;72 149,40
000000000000083755;930;30460;3046001100;304600110001300;33 983,00
000000000000083756;930;30460;3046001100;304600110001300;196 376,60
000000000000083757;930;30460;3046001100;304600110001300;65 334,10
000000000000083758;930;30460;3046001100;304600110001300;30 473,04
000000000000083759;930;30460;3046001100;304600110001300;52 011,00
000000000000083760;930;30460;3046001100;304600110001400;3 984,00
000000000000083761;930;30460;3046001100;304600110001400;22 140,00
000000000000083762;930;30460;3046001100;304600110001400;21 791,16
000000000000083763;930;30460;3046001100;304600110001400;23 234,40
000000000000083764;930;30460;3046001100;304600110001400;4 435,20
000000000000083765;930;30460;3046001100;304600110001400;34 122,60
000000000000083766;930;30460;3046001100;304600110001400;33 571,91
000000000000083767;930;30460;3046001100;304600110001400;23 470,28
000000000000083768;930;30460;3046001100;304600110001400;101 696,40
000000000000083769;930;30460;3046001100;304600110001400;62 203,50
000000000000083770;930;30460;3046001100;304600110001400;3 816,00
000000000000083771;930;30460;3046001100;304600110001400;2 073,60
000000000000083772;930;30460;3046001100;304600110001400;63 356,40
000000000000083773;930;30460;3046001500;304600150001200;6 491,40
000000000000083774;930;30460;3046001500;304600150001200;1 011,50
000000000000083775;930;30460;3046001500;304600150001200;110,40
000000000000083776;930;30460;3046001500;304600150001200;10 016,70
000000000000083777;930;30460;3046001500;304600150001200;3 950,75
000000000000083778;930;30460;3046001500;304600150001300;2 004,40
000000000000083779;930;30460;3046001500;304600150001300;269,10
000000000000083780;930;30460;3046001500;304600150001300;66 861,00
000000000000083781;930;30460;3046001500;304600150001300;662,40
000000000000083782;930;30460;3046001500;304600150001300;22 632,00
000000000000083783;930;30460;3046001500;304600150001300;3 517,70
000000000000083784;930;30460;3046001500;304600150001300;931,50
000000000000083785;930;30460;3046001500;304600150001300;53 357,70
000000000000083786;930;30460;3046001500;304600150001300;3 107,40
000000000000083787;930;30460;3046001500;304600150001300;1 324,80
000000000000083788;930;30460;3046001500;304600150001300;142 463,60
000000000000083789;930;30460;3046001500;304600150001400;1 989,90
000000000000083790;930;30460;3046001500;304600150001400;1 459,35
000000000000083791;930;30460;3046001500;304600150001400;41 305,70
000000000000083792;930;30460;3046001500;304600150001400;1 131,60
000000000000083793;930;30460;3046001500;304600150001400;10 883,95
000000000000083794;930;30460;3046001500;304600150001400;3 654,70
000000000000083795;930;30460;3046001500;304600150001400;3 174,00
000000000000083796;930;30460;3046001500;304600150001400;38 677,50
000000000000083797;930;30460;3046001500;304600150001400;7 651,40
000000000000083798;930;30460;3046001500;304600150001400;3 497,47
000000000000083799;930;30460;3046001500;304600150001400;130 387,00
000000000000083800;930;30420;3042001100;304200110001400;58,14
000000000000083804;930;30421;3042101300;304210130001400;4,26
000000000000083805;930;30421;3042101300;304210130001400;2,13
000000000000083812;930;30370;3037001200;303700120001400;814,20
000000000000083813;930;30370;3037001200;303700120001400;368,16
000000000000083814;930;30440;3044001200;304400120001100;35 073,80
000000000000083815;930;30440;3044001200;304400120001100;31 984,86
000000000000083816;930;30440;3044001200;304400120001100;132 986,56
000000000000083817;930;30440;3044001200;304400120001100;130 237,68
000000000000083818;930;30440;3044001300;304400130001100;1 495,00
000000000000083819;930;30440;3044001300;304400130001100;12 580,00
000000000000083820;930;30440;3044001300;304400130001100;4 950,00
000000000000083821;930;30440;3044001300;304400130001100;9 957,50
000000000000083822;930;30440;3044001300;304400130001100;94 993,35
000000000000083823;930;30440;3044001300;304400130001100;72 166,36
000000000000083824;930;30440;3044001300;304400130001100;141 130,95
